 2021-11-15 21:08 	 KD8TJK 	 10.140237 	 -22 	 0 	 EN91 	 0.2 	 KB7SVP 	 CN98tm 	 3153 	 298 	 2 
 2021-11-15 21:08 	 N5CEC 	 3.570033 	 -20 	 0 	 EM69 	 0.2 	 K3YP 	 EN91 	 554 	 64 	 2 
 2021-11-15 21:08 	 PA0GAB 	 5.366223 	 -29 	 0 	 JO33ge 	 0.01 	 I0UVN 	 JN61nl 	 1392 	 157 	 2 
 2021-11-15 21:08 	 DO7UDO 	 3.570200 	 -29 	 0 	 JO50xd 	 1 	 OH7HJ 	 KP42qp 	 1743 	 31 	 2 
 2021-11-15 21:08 	 K0ANS 	 10.140218 	 -23 	 0 	 DN70kd 	 0.5 	 KM4BLG/SWL 	 EM85qm 	 2036 	 97 	 2 
 2021-11-15 21:08 	 IW4BTJ 	 1.838050 	 -6 	 0 	 JN54pp 	 1 	 ON3URE 	 JO20cw 	 876 	 325 	 2 
 2021-11-15 21:08 	 DG3EAJ 	 7.040104 	 -8 	 0 	 JO31ij 	 5 	 SV8FET 	 KM27lj 	 2116 	 130 	 2 
 2021-11-15 21:08 	 DO7UDO 	 3.570187 	 -14 	 0 	 JO50xd 	 1 	 PA9E 	 JO32de 	 456 	 302 	 2 
 2021-11-15 21:08 	 AA1AH 	 10.140212 	 -24 	 0 	 FN43 	 0.2 	 KM4BLG/SWL 	 EM85qm 	 1328 	 232 	 2 
 2021-11-15 21:08 	 UR5EFX 	 7.040068 	 -20 	 0 	 KN78ol 	 2 	 OZ7IT 	 JO65df 	 1733 	 304 	 2 
 2021-11-15 21:08 	 EA6ANX 	 7.040079 	 -29 	 0 	 JM19gm 	 0.2 	 SV8FET 	 KM27lj 	 1961 	 90 	 2 
 2021-11-15 21:08 	 VK8MA 	 10.140221 	 -22 	 0 	 PH65dm 	 0.2 	 EA8/DF4UE 	 IL38bp 	 16197 	 300 	 2 
 2021-11-15 21:08 	 KB3EOF 	 10.140142 	 -23 	 1 	 FM19fk 	 2 	 EA8/DF4UE 	 IL38bp 	 5866 	 81 	 2 
 2021-11-15 21:08 	 N5UTV 	 14.097160 	 -26 	 -3 	 EM26ad 	 0.1 	 AL7CR 	 CN82ie 	 2438 	 294 	 2 
 2021-11-15 21:08 	 K3XR 	 10.140206 	 -1 	 0 	 FN10xh 	 5 	 KM4BLG/SWL 	 EM85qm 	 785 	 229 	 2 
 2021-11-15 21:08 	 OK2BVG 	 1.838015 	 -28 	 0 	 JN88ks 	 2 	 M1GEO/SDR 	 JO02ok 	 1176 	 296 	 2 
 2021-11-15 21:08 	 K9VQA 	 7.040197 	 -20 	 0 	 EN51wr 	 0.01 	 K4EH 	 EM73qk 	 972 	 160 	 2 
 2021-11-15 21:08 	 DO7UDO 	 3.570208 	 +4 	 0 	 JO50xd 	 1 	 PH4RTM 	 JO31ai 	 437 	 290 	 2 
 2021-11-15 21:08 	 ON8EC 	 7.040043 	 -26 	 0 	 JO20gw 	 5 	 SV8FET 	 KM27lj 	 2204 	 125 	 2 
 2021-11-15 21:08 	 AD8HI 	 10.140238 	 -8 	 0 	 EN90 	 0.2 	 AC0G 	 EM38ww 	 963 	 263 	 2 
 2021-11-15 21:08 	 HP1GDP 	 10.140282 	 -22 	 0 	 FJ09 	 0.2 	 AC0G 	 EM38ww 	 3525 	 340 	 2 
 2021-11-15 21:08 	 MW1CFN 	 10.140217 	 -23 	 0 	 IO73tj 	 1 	 EA8/DF4UE 	 IL38bp 	 2859 	 200 	 2 
 2021-11-15 21:08 	 KX4TD 	 7.040142 	 -21 	 0 	 EM84bt 	 0.2 	 W5OXC 	 EM13mm 	 1211 	 267 	 2 
 2021-11-15 21:08 	 K3XR 	 10.140196 	 -21 	 0 	 FN10xh 	 5 	 PT2FHC 	 GH64cg 	 6882 	 149 	 2 
 2021-11-15 21:08 	 OK2BVG 	 1.838015 	 -12 	 0 	 JN88ks 	 2 	 G8AOE 	 IO94im 	 1402 	 304 	 2 
 2021-11-15 21:08 	 DL2JA 	 10.140240 	 -28 	 0 	 JN58vk 	 1 	 N1PCE 	 FN44ei 	 6085 	 300 	 2 
 2021-11-15 21:08 	 IW4BTJ 	 1.838050 	 -9 	 0 	 JN54pp 	 1 	 G8AOE 	 IO94im 	 1420 	 325 	 2 
 2021-11-15 21:08 	 TF3HZ 	 14.097074 	 -19 	 1 	 HP94ad 	 1 	 SA2LLL 	 KP06na 	 1989 	 65 	 2 
 2021-11-15 21:08 	 K0ANS 	 10.140196 	 -14 	 0 	 DN70kd 	 0.5 	 AC0G 	 EM38ww 	 1122 	 93 	 2 
 2021-11-15 21:08 	 SP2LNY 	 0.475720 	 -19 	 0 	 JO94vi 	 2 	 HA3PG 	 JN96db 	 928 	 187 	 2 
 2021-11-15 21:08 	 NO5V 	 21.096094 	 -15 	 0 	 EL15gw 	 1 	 AL7CR 	 CN82ie 	 2968 	 314 	 2 
 2021-11-15 21:08 	 NO5V 	 21.096047 	 -14 	 -2 	 EL15gw 	 1 	 W7PUA 	 CN84jq 	 3107 	 319 	 2 
 2021-11-15 21:08 	 W2RCL 	 7.040132 	 -9 	 0 	 FM19 	 0.2 	 W5OXC 	 EM13mm 	 1895 	 256 	 2 
 2021-11-15 21:08 	 K3XR 	 10.140195 	 -17 	 0 	 FN10xh 	 5 	 EA8/DF4UE 	 IL38bp 	 5726 	 83 	 2 
 2021-11-15 21:08 	 N2TAO 	 10.140187 	 0 	 0 	 EM83gx 	 5 	 AC0G 	 EM38ww 	 950 	 308 	 2 
 2021-11-15 21:08 	 KD8TJK 	 10.140236 	 -14 	 0 	 EN91 	 0.2 	 N1PCE 	 FN44ei 	 830 	 64 	 2 
 2021-11-15 21:08 	 K0CFW 	 7.040115 	 -14 	 0 	 EN34oq 	 0.2 	 W5OXC 	 EM13mm 	 1292 	 198 	 2 
 2021-11-15 21:08 	 KC3BUZ 	 7.040076 	 -23 	 0 	 FN10 	 0.01 	 KD6RF 	 EM22 	 1834 	 247 	 2 
 2021-11-15 21:08 	 K3WRG 	 10.140158 	 -21 	 0 	 FM28 	 0.2 	 AC0G 	 EM38ww 	 1481 	 277 	 2 
 2021-11-15 21:08 	 SM0FKI 	 3.570127 	 -19 	 0 	 JO89ug 	 1 	 OH7HJ 	 KP42qp 	 732 	 54 	 2 
 2021-11-15 21:08 	 G0MBA 	 10.140130 	 -25 	 0 	 JO01 	 0.2 	 EA8/DF4UE 	 IL38bp 	 2823 	 212 	 2 
 2021-11-15 21:08 	 K0ANS 	 10.140210 	 -12 	 0 	 DN70kd 	 0.5 	 KB7SVP 	 CN98tm 	 1524 	 313 	 2 
 2021-11-15 21:08 	 KC5MO 	 21.096146 	 -13 	 0 	 EM10bf 	 0.1 	 AL7CR 	 CN82ie 	 2625 	 307 	 2 
 2021-11-15 21:08 	 N2TAO 	 10.140198 	 -18 	 0 	 EM83gx 	 5 	 N1PCE 	 FN44ei 	 1537 	 38 	 2 
 2021-11-15 21:08 	 WY1U 	 14.097149 	 -20 	 1 	 FN31nl 	 0.2 	 WD0E 	 DM79qm 	 2678 	 276 	 2 
 2021-11-15 21:08 	 N2HQI 	 14.097104 	 -28 	 0 	 FN13sa 	 5 	 AC0MO 	 EM18 	 1801 	 261 	 2 
 2021-11-15 21:08 	 N5CEC 	 3.570031 	 -22 	 0 	 EM69 	 0.2 	 KB9AMG 	 EN52tx 	 405 	 344 	 2 
 2021-11-15 21:08 	 KB3EOF 	 10.140130 	 -15 	 1 	 FM19fk 	 2 	 AC0G 	 EM38ww 	 1257 	 272 	 2 
 2021-11-15 21:08 	 KD8TJK 	 10.140224 	 -13 	 0 	 EN91 	 0.2 	 AC0G 	 EM38ww 	 982 	 257 	 2 
 2021-11-15 21:08 	 N8VZ 	 7.040102 	 -21 	 0 	 EM89wh 	 5 	 W5OXC 	 EM13mm 	 1473 	 249 	 2 
 2021-11-15 21:08 	 G8LIK 	 3.570126 	 -18 	 0 	 IO93 	 0.2 	 PA3GPA 	 JO22hj 	 398 	 105 	 2 
 2021-11-15 21:08 	 W8AC 	 7.040026 	 -1 	 1 	 EN91jm 	 5 	 W3ENR 	 FM28jh 	 624 	 123 	 2 
 2021-11-15 21:08 	 IZ3WXD 	 7.040096 	 -21 	 0 	 JN55wk 	 0.5 	 5B4AMO 	 KM65wb 	 2184 	 114 	 2 
 2021-11-15 21:08 	 IW4BTJ 	 1.838050 	 -19 	 0 	 JN54pp 	 1 	 PA11568 	 JO21ah 	 916 	 327 	 2 
 2021-11-15 21:08 	 K7ZOO 	 10.140129 	 -27 	 0 	 DM42mf 	 5 	 AC0G 	 EM38ww 	 1855 	 61 	 2 
 2021-11-15 21:08 	 AD8HI 	 7.040081 	 -17 	 -1 	 EN90 	 0.2 	 W5OXC 	 EM13mm 	 1608 	 246 	 2 
 2021-11-15 21:08 	 DK8FT 	 10.140185 	 -18 	 0 	 JN58oe 	 5 	 EA8/DF4UE 	 IL38bp 	 3055 	 234 	 2 
 2021-11-15 21:08 	 K3XR 	 10.140195 	 -25 	 0 	 FN10xh 	 5 	 N1PCE 	 FN44ei 	 578 	 37 	 2 
 2021-11-15 21:08 	 K3XR 	 10.140197 	 -19 	 0 	 FN10xh 	 5 	 VE7IGH 	 DN09em 	 3527 	 302 	 2 
 2021-11-15 21:08 	 SM0FKI 	 3.570126 	 -15 	 0 	 JO89ug 	 1 	 OM0AB 	 KN08ww 	 1180 	 165 	 2 
 2021-11-15 21:08 	 PA0O 	 1.838188 	 -1 	 0 	 JO33hg 	 5 	 G8AOE 	 IO94im 	 537 	 288 	 2 
 2021-11-15 21:08 	 UR5EFX 	 7.040071 	 -25 	 0 	 KN78ol 	 2 	 DG5DH 	 JO41ds 	 1942 	 291 	 2 
 2021-11-15 21:08 	 G0ORY 	 3.570017 	 +6 	 0 	 IO92jo 	 1 	 PA9E 	 JO32de 	 511 	 92 	 2 
 2021-11-15 21:08 	 KD8TJK 	 10.140241 	 -20 	 0 	 EN91 	 0.2 	 W1ZE 	 FN53cu 	 956 	 70 	 2 
 2021-11-15 21:08 	 KC3BUZ 	 7.040061 	 -10 	 1 	 FN10 	 0.01 	 W3ENR 	 FM28jh 	 288 	 146 	 2 
 2021-11-15 21:08 	 N5GG 	 7.040089 	 -18 	 0 	 EM13 	 0.5 	 W5OXC 	 EM13mm 	 9 	 59 	 2 
 2021-11-15 21:08 	 K3XR 	 10.140197 	 -11 	 0 	 FN10xh 	 5 	 KB7SVP 	 CN98tm 	 3583 	 300 	 2 
 2021-11-15 21:08 	 N2HQI 	 14.097010 	 -18 	 0 	 FN13sa 	 5 	 SA2LLL 	 KP06na 	 6033 	 30 	 2 
 2021-11-15 21:08 	 PA0O 	 1.838188 	 -26 	 0 	 JO33hg 	 5 	 M1GEO/SDR 	 JO02ok 	 375 	 258 	 2 
 2021-11-15 21:08 	 DK8JP 	 10.140121 	 -30 	 0 	 JO31gk 	 1 	 EA8/DF4UE 	 IL38bp 	 3050 	 222 	 2 
 2021-11-15 21:08 	 K3XR 	 10.140173 	 -28 	 0 	 FN10xh 	 5 	 KI7E 	 CN87wr 	 3718 	 298 	 2 
 2021-11-15 21:08 	 AD8HI 	 10.140250 	 -25 	 -1 	 EN90 	 0.2 	 N1PCE 	 FN44ei 	 884 	 58 	 2 
 2021-11-15 21:08 	 W5MWI 	 10.140123 	 -25 	 1 	 EL09 	 0.2 	 AC0G 	 EM38ww 	 1228 	 29 	 2 
 2021-11-15 21:08 	 AD8HI 	 7.040075 	 -14 	 1 	 EN90 	 0.2 	 W3ENR 	 FM28jh 	 556 	 114 	 2 
 2021-11-15 21:08 	 KV0S 	 10.140250 	 -25 	 0 	 EM38tv 	 0.2 	 WA5DJJ 	 DM62ph 	 1486 	 245 	 2 
 2021-11-15 21:08 	 IW4BTJ 	 1.838048 	 -21 	 0 	 JN54pp 	 1 	 PA0SLT/4 	 JO33kg 	 1011 	 343 	 2 
 2021-11-15 21:08 	 AD8FR 	 7.040042 	 -21 	 -2 	 EN82cw 	 0.1 	 W5OXC 	 EM13mm 	 1552 	 232 	 2 
 2021-11-15 21:08 	 DK8FT 	 10.140185 	 -28 	 0 	 JN58oe 	 5 	 N1PCE 	 FN44ei 	 6062 	 299 	 2 
 2021-11-15 21:08 	 KX4TD 	 7.040150 	 -15 	 0 	 EM84bt 	 0.2 	 KD6RF 	 EM22 	 1065 	 259 	 2 
 2021-11-15 21:08 	 G4GCI 	 10.140106 	 -15 	 0 	 IO90gu 	 5 	 EA8/DF4UE 	 IL38bp 	 2679 	 208 	 2 
 2021-11-15 21:08 	 VE5MMG 	 14.097064 	 -28 	 0 	 DO62qc 	 0.1 	 VE7XWA 	 CN89ud 	 1150 	 260 	 2 
 2021-11-15 21:08 	 N8VZ 	 7.040096 	 -25 	 1 	 EM89wh 	 5 	 W3ENR 	 FM28jh 	 609 	 98 	 2 
